ANOMES,ANOEXERCICIO,MES,NOMEORGAO,CNPJORGAO,TIPOADMINISTRACAO,TIPOPODER,RECEITAPREVISTAATUALIZADA,NATUREZARECEITA
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,2453416.64,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS COM OUTRAS ENTIDADES"
201501,2015,Jan,"ESTADO DE GOIAS - PODER JUDICIARIO",,N/A,N/A,1666.67,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS COM OUTRAS ENTIDADES"
201501,2015,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,2437166.66,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS COM OUTRAS ENTIDADES"
201501,2015,Jan,FAPEG,,Indireta,Executivo,833.33,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS COM OUTRAS ENTIDADES"
201501,2015,Jan,"FUNDO DE MODERNIZACAO DO MINIST PUBLICO",7004223000176,Direta,N/A,833.33,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS COM OUTRAS ENTIDADES"
201501,2015,Jan,"FUNDO DE MODERNIZACAO DO TCE-GO",7173721000142,Direta,Legislativo,833.33,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS COM OUTRAS ENTIDADES"
201501,2015,Jan,"FUNDO EST. PROT. E DEF. DO CONSUMIDOR",74159245000100,Direta,Executivo,15000.0,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS COM OUTRAS ENTIDADES"
201501,2015,Jan,"FUNDO PENITENCIÁRIO ESTADUAL - FUNPES",,Direta,Executivo,5000.0,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS COM OUTRAS ENTIDADES"
201501,2015,Jan,"UNIVERSIDADE ESTADUAL DE GOIÁS - UEG  ",,Indireta,Executivo,25000.0,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS COM OUTRAS ENTIDADES"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,833.33,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DE INSTITUIÇÕES PRIVADAS"
201501,2015,Jan,"FUNDO MODERN. APRIMOR. FUNC. ASS. LEG.",7766390000154,Direta,Legislativo,833.33,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DE INSTITUIÇÕES PRIVADAS"
201501,2015,Jan,"GAB. DO COMANDANTE GERAL DA P.M.",1409671000173,Direta,Executivo,833.33,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DE INSTITUIÇÕES PRIVADAS"
201501,2015,Jan,EMATER,,Indireta,Executivo,37666.67,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DOS MUNICÍPIOS"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,3333.33,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DOS MUNICÍPIOS"
201501,2015,Jan,"ESTADO DE GOIAS - PODER JUDICIARIO",,N/A,N/A,1666.67,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DOS MUNICÍPIOS"
201501,2015,Jan,"FUNDO MANUT.E REAPAR. DEFENS.-FUNDEPEG",16628259000111,Direta,Executivo,833.33,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DOS MUNICÍPIOS"
201501,2015,Jan,"GABINETE SEC. DA EDUCACAO",1409705000120,Direta,Executivo,833.33,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DOS MUNICÍPIOS"
201501,2015,Jan,"SUPERINTENDÊNCIA EXECUTIVA DE CIDADES  ",,Direta,Executivo,3333.33,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DOS MUNICÍPIOS"
201501,2015,Jan,"SUPERINTENDÊNCIA EXECUTIVA DE EDUCAÇÃO  ",,Direta,Executivo,833.33,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DOS MUNICÍPIOS"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,833.33,"OUTRAS TRANSFERÊNCIAS DE PESSOAS JURÍDICAS"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,833.33,"OUTRAS TRANSFERÊNCIAS DE PESSOAS JURÍDICAS"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,2083.33,"OUTRAS TRANSFERÊNCIAS DOS MUNICÍPIOS"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,62416.67,"OUTRAS TRANSFERÊNCIAS E DOAÇÕES"
201501,2015,Jan,"FUNDO ESPECIAL APOIO A CRIANÇA E JOVEM",,Direta,Executivo,4916.67,"OUTRAS TRANSFERÊNCIAS E DOAÇÕES"
201501,2015,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,83.33,"OUTROS SERVIÇOS"
201501,2015,Jan,"AG. GOIANA DE REG. CONT. E FISC. S.PUBL",3537650000169,Indireta,Executivo,30000.0,"OUTROS SERVIÇOS ADMINISTRATIVOS"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,1919666.6600000001,"OUTROS SERVIÇOS ADMINISTRATIVOS"
201501,2015,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,11333.33,"OUTROS SERVIÇOS AGROPECUÁRIOS"
201501,2015,Jan,FUNDER,,Direta,Executivo,1250.0,"OUTROS SERVIÇOS AGROPECUÁRIOS"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,250.0,"OUTROS SERVIÇOS DE SAÚDE"
201501,2015,Jan,"FUNDO EST. DE SEGURANÇA PÚBLICA-FUNESP",2658753000114,Direta,Executivo,500.0,"OUTROS SERVIÇOS DE SAÚDE"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,9166.67,"OUTROS SERVIÇOS EDUCACIONAIS"
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,1.9161575E8,"PARTICIPAÇÃO NA RECEITA DA UNIÃO"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,65000.0,"RECEITA DA CESSÃO DE DIREITOS"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,65000.0,"RECEITA DA CESSÃO DE DIREITOS DE OPERACIONALIZAÇÃO"
201501,2015,Jan,"ESTADO DE GOIAS - PODER LEGISLATIVO",,N/A,N/A,130000.0,"RECEITA DA CESSÃO DE DIREITOS DE OPERACIONALIZAÇÃO DE PAGAMENTO"
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,7000.0,"RECEITA DA DÍVIDA  ATIVA DE OUTROS TRIBUTOS"
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,5916.67,"RECEITA DA DÍVIDA ATIVA DE OUTROS TRIBUTOS - PRINCIPAL"
201501,2015,Jan,"FUNDO FIN. PREV. MILITAR",18798607000124,Indireta,Executivo,83.33,"RECEITA DA DÍVIDA ATIVA DE OUTROS TRIBUTOS - PRINCIPAL"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,745500.0,"RECEITA DA DÍVIDA ATIVA DO IMPOSTO SOBRE A PROPRIEDADE DE VEÍCULOS AUTOMOTORES - IPVA"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,10000.0,"RECEITA DA DÍVIDA ATIVA NÃO TRIBUTÁRIA"
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,10000.0,"RECEITA DA DÍVIDA ATIVA NÃO TRIBUTÁRIA"
201501,2015,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,83.33,"RECEITA DA DÍVIDA ATIVA NÃO TRIBUTÁRIA"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,20083.33,"RECEITA DA DÍVIDA ATIVA NÃO TRIBUTÁRIA  DE OUTRAS RECEITAS"
201501,2015,Jan,"FUNDO ESP. DE REAPARELHAMENTO DO T.C.M.",6881263000133,Direta,Legislativo,10083.33,"RECEITA DA DÍVIDA ATIVA NÃO TRIBUTÁRIA  DE OUTRAS RECEITAS"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,10000.0,"RECEITA DA DÍVIDA ATIVA NÃO-TRIBUTÁRIA DE OUTRAS RECEITAS - PRINCIPAL"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,8333.33,"RECEITA DA DÍVIDA ATIVA NÃO-TRIBUTÁRIA DE OUTRAS RECEITAS - PRINCIPAL"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,1.862899999E7,"RECEITA DA DÍVIDA ATIVA TRIBUTÁRIA"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,1.862899999E7,"RECEITA DA DÍVIDA ATIVA TRIBUTÁRIA"
201501,2015,Jan,"FUNDO FIN. PREV. MILITAR",18798607000124,Indireta,Executivo,83.33,"RECEITA DA DÍVIDA DE OUTRAS CONTRIBUIÇÕES"
201501,2015,Jan,"FUNDO FIN. PREV. SERVIDOR",18867930000102,Indireta,Executivo,83.33,"RECEITA DA DÍVIDA DE OUTRAS CONTRIBUIÇÕES"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,249.99,"RECEITA DA DÍVIDA DE OUTRAS CONTRIBUIÇÕES - PRINCIPAL"
201501,2015,Jan,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,83.33,"RECEITA DA DÍVIDA DE OUTRAS CONTRIBUIÇÕES - PRINCIPAL"
201501,2015,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,17916.670000000002,"RECEITA DA PRODUÇÃO VEGETAL"
201501,2015,Jan,FUNDER,,Direta,Executivo,4250.0,"RECEITA DA PRODUÇÃO VEGETAL"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,169333.34,"RECEITA DE CONCESSÃO DE DIREITO REAL DE USO DE ÁREA PÚBLICA"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,1000.0,"RECEITA DE CONCESSÃO DE DIREITO REAL DE USO DE ÁREA PÚBLICA"
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,1000.0,"RECEITA DE CONCESSÃO DE DIREITO REAL DE USO DE ÁREA PÚBLICA"
201501,2015,Jan,"FUNDO DE FOM. AO DESENV. ECON.E SOCIAL",3280530000129,Direta,Executivo,336666.68,"RECEITA DE CONCESSÃO DE DIREITO REAL DE USO DE ÁREA PÚBLICA"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,250000.0,"RECEITA DE CONCESSÃO DE TERMINAL RODOVIÁRIO DE PASSAGEIROS"
201501,2015,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,250000.0,"RECEITA DE CONCESSÃO DE TERMINAL RODOVIÁRIO DE PASSAGEIROS"
201501,2015,Jan,"AG. GOIANA DE REG. CONT. E FISC. S.PUBL",3537650000169,Indireta,Executivo,361000.0,"RECEITA DE CONCESSÕES E PERMISSÕES"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,5824833.34,"RECEITA DE CONCESSÕES E PERMISSÕES"
201501,2015,Jan,FUNDER,,Direta,Executivo,4416.67,"RECEITA DE CONCESSÕES E PERMISSÕES"
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,500.0,"RECEITA DE CONCESSÕES E PERMISSÕES - DIREITOS DE USO DE BENS PÚBLICOS"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,2381500.0,"RECEITA DE CONCESSÕES E PERMISSÕES - EXPLORAÇÃO DE RECURSOS NATURAIS"
201501,2015,Jan,FUNMINERAL,,Direta,Executivo,2178166.67,"RECEITA DE CONCESSÕES E PERMISSÕES - EXPLORAÇÃO DE RECURSOS NATURAIS"
201501,2015,Jan,"AGÊNCIA GOIANA DE COMUNICAÇÃO",3520902000147,Indireta,Executivo,83666.67,"RECEITA DE CONCESSÕES E PERMISSÕES - SERVIÇOS"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,444666.67,"RECEITA DE CONCESSÕES E PERMISSÕES - SERVIÇOS"
201501,2015,Jan,"AG. GOIANA DE REG. CONT. E FISC. S.PUBL",3537650000169,Indireta,Executivo,361000.0,"RECEITA DE CONCESSÕES E PERMISSÕES - SERVIÇOS DE TRANSPORTE"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,1258500.0,"RECEITA DE CONSIGNAÇÃO/FALTA"
201501,2015,Jan,"FUNDO ESPECIAL DE SAUDE - FUNESA",544963000156,Direta,Executivo,241500.0,"RECEITA DE CONSIGNAÇÃO/FALTA"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,2.2865658333E8,"RECEITA DE CONTRIBUIÇÕES"
201501,2015,Jan,"FUNDO ESP.DE GERACAO DE EMPREG.E RENDA",3198567000102,Direta,Executivo,833.33,"RECEITA DE CONTRIBUIÇÕES"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,255166.67,"RECEITA DE FIANÇA"
201501,2015,Jan,FUNPROGE,2217012000106,Direta,Executivo,6666.67,"RECEITA DE HONORÁRIOS DE ADVOGADOS"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,2083.33,"RECEITA DE LEILÕES DE MERCADORIAS APREENDIDAS"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,2083.33,"RECEITA DE LEILÕES DE MERCADORIAS APREENDIDAS"
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,2083.33,"RECEITA DE LEILÕES DE MERCADORIAS APREENDIDAS"
201501,2015,Jan,"AGENCIA GOIANA DE TURISMO",3549463000103,Indireta,Executivo,83666.67,"RECEITA DE OUTORGA DOS SERVIÇOS DE RADIODIFUSÃO SONORA E DE SONS E IMAGENS"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,83666.67,"RECEITA DE OUTORGA DOS SERVIÇOS DE RADIODIFUSÃO SONORA E DE SONS E IMAGENS"
201501,2015,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,83666.67,"RECEITA DE OUTORGA DOS SERVIÇOS DE RADIODIFUSÃO SONORA E DE SONS E IMAGENS"
201501,2015,Jan,"AG. GOIANA DE REG. CONT. E FISC. S.PUBL",3537650000169,Indireta,Executivo,111000.0,"RECEITA DE OUTORGA DOS SERVIÇOS DE TRANSPORTE COLETIVO LOCAL E INTERMUNICIPAL"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,111000.0,"RECEITA DE OUTORGA DOS SERVIÇOS DE TRANSPORTE COLETIVO LOCAL E INTERMUNICIPAL"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,712500.0,"RECEITA DE REMUNERAÇÃO DE DEPÓSITOS  BANCÁRIOS DE RECURSOS VINCULADOS - FUNDO DE SAÚDE"
201501,2015,Jan,"AGÊNCIA GOIANA DE TRANSPORTES E OBRAS",,Indireta,Executivo,416.67,"RECEITA DE REMUNERAÇÃO DE DEPÓSITOS  DE POUPANÇA"
201501,2015,Jan,"AGÊNCIA GOIANA DE TURISMO - GOIASTURISMO",,Indireta,Executivo,59583.33,"RECEITA DE REMUNERAÇÃO DE DEPÓSITOS  DE POUPANÇA"
201501,2015,Jan,EMATER,,Indireta,Executivo,8333.33,"RECEITA DE REMUNERAÇÃO DE DEPÓSITOS  DE POUPANÇA"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,175499.99,"RECEITA DE REMUNERAÇÃO DE DEPÓSITOS  DE POUPANÇA"
201501,2015,Jan,"FUNDO DE TRANSPORTES - FT  ",,Indireta,Executivo,9083.33,"RECEITA DE REMUNERAÇÃO DE DEPÓSITOS  DE POUPANÇA"
201501,2015,Jan,"FUNDO EST. DE SEGURANÇA PÚBLICA-FUNESP",2658753000114,Direta,Executivo,234333.34,"RECEITA DE REMUNERAÇÃO DE DEPÓSITOS  DE POUPANÇA"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,419666.67,"RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - FUNDEB"
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,419666.67,"RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - FUNDEB"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,19500.0,"RECEITA DE REMUNERAÇÃO DE DEPÓSTIOS DE POUPANÇA"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,2179833.33,"RECEITA DE REMUNERAÇÃO DE OUTROS  DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,16166.66,"RECEITA DE REMUNERAÇÃO DE OUTROS  DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS"
201501,2015,Jan,"FUNDO DE FINANC. DO BANCO DO POVO GOIÁS",17850814000118,Direta,Executivo,833.33,"RECEITA DE REMUNERAÇÃO DE OUTROS  DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS"
201501,2015,Jan,FUNEBOM,14786724000117,Indireta,Executivo,11750.0,"RECEITA DE REMUNERAÇÃO DE OUTROS  DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS"
201501,2015,Jan,"UNIVERSIDADE ESTADUAL DE GOIÁS - UEG  ",,Indireta,Executivo,30750.0,"RECEITA DE REMUNERAÇÃO DE OUTROS  DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS"
201501,2015,Jan,"AG. GOIANA  SIST.  EXEC.  PENAL - AGESEP",13199944000181,Indireta,Executivo,1718333.33,"RECEITA DE SERVIÇOS"
201501,2015,Jan,"AG. GOIANA DE REG. CONT. E FISC. S.PUBL",3537650000169,Indireta,Executivo,30333.33,"RECEITA DE SERVIÇOS"
201501,2015,Jan,"AGÊNCIA GOIANA DE COMUNICAÇÃO",3520902000147,Indireta,Executivo,704916.67,"RECEITA DE SERVIÇOS"
201501,2015,Jan,DETRAN,,Indireta,Executivo,1718333.33,"RECEITA DE SERVIÇOS"
201501,2015,Jan,EMATER,,Indireta,Executivo,329750.0,"RECEITA DE SERVIÇOS"
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,8750.0,"RECEITA DE SERVIÇOS"
201501,2015,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,4880583.32,"RECEITA DE SERVIÇOS"
201501,2015,Jan,"FUNDO DE ARTE E CULTURA DE GOIÁS",,Direta,Executivo,33083.33,"RECEITA DE SERVIÇOS"
201501,2015,Jan,"FUNDO DE FINANC. DO BANCO DO POVO GOIÁS",17850814000118,Direta,Executivo,833.33,"RECEITA DE SERVIÇOS"
201501,2015,Jan,"FUNDO DE MODERNIZACAO DO MINIST PUBLICO",7004223000176,Direta,N/A,75916.67,"RECEITA DE SERVIÇOS"
201501,2015,Jan,"FUNDO ESP. DE REAPARELHAMENTO DO T.C.M.",6881263000133,Direta,Legislativo,83333.33,"RECEITA DE SERVIÇOS"
201501,2015,Jan,"FUNDO ESPECIAL DE COMUNICAÇÃO - FECOM  ",,Direta,Executivo,833.33,"RECEITA DE SERVIÇOS"
201501,2015,Jan,"FUNDO ESTADUAL DE DESENVOL.DO NORDESTE",4916251000171,Direta,Executivo,341666.67,"RECEITA DE SERVIÇOS"
201501,2015,Jan,TRANSURB,2102168000133,Indireta,Executivo,2017416.66,"RECEITA DE SERVIÇOS"
201501,2015,Jan,"AG. GOIANA DE REG. CONT. E FISC. S.PUBL",3537650000169,Indireta,Executivo,3500.0,"RECEITA DE ÔNUS DE SUCUMBÊNCIA DE AÇÕES JUDICIAIS"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,211416.66,"RECEITA DE ÔNUS DE SUCUMBÊNCIA DE AÇÕES JUDICIAIS"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,12500.0,"RECEITA DE ÔNUS DE SUCUMBÊNCIA DE AÇÕES JUDICIAIS"
201501,2015,Jan,"FUNDO MANUT.E REAPAR. DEFENS.-FUNDEPEG",16628259000111,Direta,Executivo,5833.33,"RECEITA DE ÔNUS DE SUCUMBÊNCIA DE AÇÕES JUDICIAIS"
201501,2015,Jan,"AG. GOIANA DE REG. CONT. E FISC. S.PUBL",3537650000169,Indireta,Executivo,398000.0,"RECEITA PATRIMONIAL"
201501,2015,Jan,"AGENCIA GOIANA DE TURISMO",3549463000103,Indireta,Executivo,93666.67,"RECEITA PATRIMONIAL"
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,3983666.67,"RECEITA PATRIMONIAL"
201501,2015,Jan,FUNCTEC,,Direta,Executivo,9416.67,"RECEITA PATRIMONIAL"
201501,2015,Jan,FUNDER,,Direta,Executivo,15000.0,"RECEITA PATRIMONIAL"
201501,2015,Jan,FUNDESP-PJ,2050330000117,Direta,Judiciário,1684583.33,"RECEITA PATRIMONIAL"
201501,2015,Jan,"FUNDO DE MODERNIZACAO DO TCE-GO",7173721000142,Direta,Legislativo,183750.0,"RECEITA PATRIMONIAL"
201501,2015,Jan,"FUNDO ESP DA ESCOLA CANDIDO SANTIAGO",7880481000116,Direta,Executivo,41916.67,"RECEITA PATRIMONIAL"
201501,2015,Jan,"FUNDO ESP. JUIZADOS DO PODER JUDICIARIO",1320536000157,Direta,Judiciário,108750.0,"RECEITA PATRIMONIAL"
201501,2015,Jan,"FUNDO ESPECIAL DE SAUDE - FUNESA",544963000156,Direta,Executivo,784750.0,"RECEITA PATRIMONIAL"
201501,2015,Jan,"FUNDO ESPECIAL ENFRENTAMENTO AS DROGAS",,Direta,Executivo,6666.67,"RECEITA PATRIMONIAL"
201501,2015,Jan,"FUNDO EST. CENTRO CULT. OSCAR NIEMEYER",14188263000180,Direta,Executivo,37583.33,"RECEITA PATRIMONIAL"
201501,2015,Jan,"FUNDO EST. DE SEGURANCA PUBLICA-FUNESP",2658753000114,Direta,Executivo,155833.33000000002,"RECEITA PATRIMONIAL"
201501,2015,Jan,"FUNDO FIN. PREV. SERVIDOR",18867930000102,Indireta,Executivo,3.693691667E7,"RECEITAS CORRENTES"
201501,2015,Jan,"FUNDO MODERN. ADM. FAZENDÁRIA/FUNDAF-GO",7749679000165,Direta,Executivo,507833.33,"RECEITAS CORRENTES"
201501,2015,Jan,"FUNDO PENITENCIÁRIO ESTADUAL - FUNPES",,Direta,Executivo,18000.0,"RECEITAS CORRENTES"
201501,2015,Jan,FUNEBOM,14786724000117,Indireta,Executivo,1506416.67,"RECEITAS CORRENTES"
201501,2015,Jan,"GAB. DO DEFENSOR PÚBLICO DO ESTADO",13635973000149,Direta,Executivo,60000.0,"RECEITAS CORRENTES"
201501,2015,Jan,"GAB. SEC. SEGURANCA PUBLICA",1409606000148,Direta,Executivo,595083.33,"RECEITAS CORRENTES"
201501,2015,Jan,"GAB. SEC. SEGURANÇA PÚBLICA E JUSTIÇA",1409606000148,Direta,Executivo,595083.33,"RECEITAS CORRENTES"
201501,2015,Jan,"PROTEGE GOIAS",6084202000145,Direta,Executivo,5.6072E7,"RECEITAS CORRENTES"
201501,2015,Jan,"SSP - ENTIDADES JURISDICIONADAS",1409606000148,Direta,Executivo,17333.33,"RECEITAS CORRENTES"
201501,2015,Jan,"SUPERINT. EXEC. ASSUNTOS METROPOLITANOS",,Direta,Executivo,4250.0,"RECEITAS CORRENTES"
201501,2015,Jan,"SUPERINT.EXEC.DE SEGURANÇA ENTORNO DF",,Direta,Executivo,17333.33,"RECEITAS CORRENTES"
201501,2015,Jan,"SUPERINT.EXEC.DES.ASSIST.SOCIAL E TRAB.",,Direta,Executivo,811250.0,"RECEITAS CORRENTES"
201501,2015,Jan,"SUPERINT.EXECUT.ADMINISTRAÇÃO PENINT.",,Direta,Executivo,229500.0,"RECEITAS CORRENTES"
201501,2015,Jan,"SUPERINTENDÊNCIA EXEC.DIREITOS HUMANOS",,Direta,Executivo,25833.33,"RECEITAS CORRENTES"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,9.391675E7,"RECEITAS CORRENTES INTRA-ORÇAMENTÁRIAS"
201501,2015,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,1833583.33,"RECEITAS CORRENTES INTRA-ORÇAMENTÁRIAS"
201501,2015,Jan,"FUNDO ESTADUAL DE SAUDE- FES",544963000156,Direta,Executivo,6916666.67,"RECEITAS CORRENTES INTRA-ORÇAMENTÁRIAS"
201501,2015,Jan,"AG. GOIANA  SIST.  EXEC.  PENAL - AGESEP",13199944000181,Indireta,Executivo,325833.33,"RECEITAS DE CAPITAL"
201501,2015,Jan,"AGÊNCIA GOIANA DE TURISMO - GOIASTURISMO",,Indireta,Executivo,143000.0,"RECEITAS DE CAPITAL"
201501,2015,Jan,EMATER,,Indireta,Executivo,42916.67,"RECEITAS DE CAPITAL"
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,2.6511658333E8,"RECEITAS DE CAPITAL"
201501,2015,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,3234416.67,"RECEITAS DE CAPITAL"
201501,2015,Jan,"FUNDO DE FOM. AO DESENV. ECON.E SOCIAL",3280530000129,Direta,Executivo,2500.0,"RECEITAS DE CAPITAL"
201501,2015,Jan,"FUNDO EST. PROT. E DEF. DO CONSUMIDOR",74159245000100,Direta,Executivo,15000.0,"RECEITAS DE CAPITAL"
201501,2015,Jan,"FUNDO MODERN. APRIMOR. FUNC. ASS. LEG.",7766390000154,Direta,Legislativo,833.33,"RECEITAS DE CAPITAL"
201501,2015,Jan,"FUNDO PENITENCIÁRIO ESTADUAL - FUNPES",,Direta,Executivo,5000.0,"RECEITAS DE CAPITAL"
201501,2015,Jan,"GAB. DO COMANDANTE GERAL DA P.M.",1409671000173,Direta,Executivo,35000.0,"RECEITAS DE CAPITAL"
201501,2015,Jan,"GAB. SEC. SEGURANCA PUBLICA",1409606000148,Direta,Executivo,2898500.0,"RECEITAS DE CAPITAL"
201501,2015,Jan,"GAB. SEC. SEGURANÇA PÚBLICA E JUSTIÇA",1409606000148,Direta,Executivo,2898500.0,"RECEITAS DE CAPITAL"
201501,2015,Jan,"SEC. SEG. PUB. - C.DE BOMB. M.",33638099000100,Direta,Executivo,1666.67,"RECEITAS DE CAPITAL"
201501,2015,Jan,"SUPERINT. EXEC. ASSUNTOS METROPOLITANOS",,Direta,Executivo,4250.0,"RECEITAS DE CAPITAL"
